repo,numero,arquivos,linhas_add,linhas_rem,tempo_h,descricao_len,comentarios,participantes,status,reviews
EbookFoundation/free-programming-books,11393,1,2,1,18.07,1041,7,2,merged,2
EbookFoundation/free-programming-books,11391,1,1,0,25.71,606,0,4,merged,2
EbookFoundation/free-programming-books,11389,1,1,0,27.36,848,0,3,merged,7
EbookFoundation/free-programming-books,11388,1,1,0,27.25,929,2,3,merged,5
EbookFoundation/free-programming-books,11387,1,1,0,11.04,1318,1,3,merged,2
EbookFoundation/free-programming-books,11385,1,1,0,11.65,990,1,3,merged,1
public-apis/public-apis,4136,1,1,1,791.9,633,0,2,closed,1
public-apis/public-apis,4114,1,1,0,1463.14,514,0,2,closed,1
public-apis/public-apis,4103,1,0,1,1746.85,514,2,5,closed,2
public-apis/public-apis,4072,1,57,52,1317.33,514,0,2,closed,1
public-apis/public-apis,4042,1,1,1,2763.22,37,1,2,closed,1
public-apis/public-apis,4040,1,1,0,17.65,514,0,3,closed,2
public-apis/public-apis,4022,1,1,0,230.23,514,0,2,closed,1
public-apis/public-apis,3957,1,1,1,5983.86,49,0,2,closed,1
public-apis/public-apis,3954,1,1,1,1398.68,514,1,2,closed,1
public-apis/public-apis,3935,1,1,1,1182.07,623,2,2,closed,1
public-apis/public-apis,3928,1,1,1,3050.14,514,0,2,closed,1
public-apis/public-apis,3805,2,347,248,1097.95,514,0,4,merged,3
public-apis/public-apis,3679,1,1,1,3383.25,514,1,3,closed,1
public-apis/public-apis,3620,1,1,0,34.45,514,0,2,closed,1
public-apis/public-apis,3618,1,1,0,38.91,514,0,3,closed,1
public-apis/public-apis,3544,1,1,1,9479.88,514,1,3,closed,2
public-apis/public-apis,3510,1,3,0,7172.58,514,2,3,closed,1
public-apis/public-apis,3480,1,1,0,133.1,514,1,2,closed,1
public-apis/public-apis,3410,1,1,1,1012.19,79,0,2,closed,1
public-apis/public-apis,3342,1,1,1,199.76,514,0,2,closed,1
public-apis/public-apis,3314,1,1,0,20783.6,514,1,3,closed,1
public-apis/public-apis,3268,1,2,0,10007.43,514,6,6,closed,2
public-apis/public-apis,3237,1,1,0,128.64,514,1,3,closed,1
public-apis/public-apis,3235,1,1,0,183.12,514,1,4,closed,2
public-apis/public-apis,3211,1,1,0,358.79,514,1,3,closed,1
public-apis/public-apis,3197,1,3,2,654.48,514,2,3,closed,1
public-apis/public-apis,3171,1,1,0,370.15,514,10,3,closed,1
public-apis/public-apis,3157,1,1,0,39.59,514,1,2,closed,1
public-apis/public-apis,3146,1,2,0,41.76,514,1,3,closed,1
public-apis/public-apis,3102,1,1,0,4.0,514,0,2,merged,1
public-apis/public-apis,3100,1,1,0,21.66,514,0,2,merged,1
public-apis/public-apis,3098,1,1,0,40.85,514,0,2,merged,1
public-apis/public-apis,3094,1,1,0,30.02,514,0,2,merged,1
public-apis/public-apis,3093,1,1,1,12.51,574,0,2,merged,1
public-apis/public-apis,3092,1,1,0,72.34,521,1,3,merged,1
public-apis/public-apis,3091,1,1,0,109.31,514,0,2,merged,1
public-apis/public-apis,3090,1,1,0,111.9,514,2,2,merged,1
public-apis/public-apis,3087,1,1,0,137.67,551,0,2,merged,1
public-apis/public-apis,3085,1,1,0,95.12,514,0,2,merged,1
public-apis/public-apis,3082,1,1,1,6.54,514,0,2,merged,1
public-apis/public-apis,3079,1,0,1,48.65,529,0,2,merged,1
public-apis/public-apis,3078,1,1,0,191.66,514,0,2,merged,2
public-apis/public-apis,3076,1,1,0,112.61,514,0,2,merged,1
public-apis/public-apis,3075,1,1,0,283.44,514,2,2,merged,3
public-apis/public-apis,3073,1,1,0,168.07,514,0,3,merged,1
public-apis/public-apis,3072,1,1,0,183.45,738,5,2,merged,3
public-apis/public-apis,3066,1,1,0,223.98,514,0,2,merged,1
public-apis/public-apis,3065,1,1,0,263.31,514,0,2,merged,1
public-apis/public-apis,3062,1,1,0,331.25,530,1,3,closed,1
public-apis/public-apis,3060,1,1,0,331.21,559,0,2,merged,1
public-apis/public-apis,3059,1,1,0,340.21,514,0,2,merged,1
public-apis/public-apis,3057,1,1,0,421.59,514,0,3,merged,1
public-apis/public-apis,3056,1,1,0,453.29,514,1,3,closed,2
public-apis/public-apis,3055,1,1,0,473.44,514,0,2,closed,1
public-apis/public-apis,3054,1,1,1,394.12,514,0,2,merged,1
public-apis/public-apis,3053,1,1,0,486.73,514,0,2,closed,1
public-apis/public-apis,3052,1,1,0,218.15,514,1,3,merged,2
public-apis/public-apis,3051,1,1,0,497.32,515,1,2,closed,1
public-apis/public-apis,3050,1,1,0,131.88,514,0,2,merged,1
public-apis/public-apis,3047,1,1,0,2.32,514,0,2,merged,1
public-apis/public-apis,3046,1,1,1,23.82,87,0,2,merged,1
public-apis/public-apis,3045,1,1,0,64.63,514,0,2,merged,1
public-apis/public-apis,3044,1,1,1,91.3,645,0,2,merged,1
public-apis/public-apis,3043,1,1,1,95.62,514,0,2,merged,1
public-apis/public-apis,3041,1,1,0,3.75,514,0,2,merged,1
public-apis/public-apis,3039,1,1,0,66.08,514,1,2,merged,2
public-apis/public-apis,3038,1,1,0,55.51,514,0,2,merged,3
public-apis/public-apis,3037,1,2,2,218.62,514,1,2,closed,2
public-apis/public-apis,3035,1,1,0,6.75,514,0,2,merged,1
public-apis/public-apis,3034,1,0,1,7.42,538,0,2,merged,1
public-apis/public-apis,3033,1,1,0,10.25,617,0,3,merged,5
public-apis/public-apis,3032,1,1,0,105.07,564,1,2,merged,4
public-apis/public-apis,3031,1,1,0,60.97,514,0,2,merged,1
public-apis/public-apis,3030,1,1,0,109.73,514,1,2,merged,2
public-apis/public-apis,3029,1,1,0,79.97,514,0,2,merged,1
public-apis/public-apis,3024,1,0,22,130.17,559,0,2,closed,1
public-apis/public-apis,3023,1,2,1,655.18,526,1,1,closed,1
public-apis/public-apis,3021,1,1,0,1.6,514,0,2,merged,1
public-apis/public-apis,3020,1,1,0,2.48,514,0,2,merged,1
public-apis/public-apis,3018,1,1,0,6.6,514,0,2,merged,1
public-apis/public-apis,3015,1,1,0,3.62,570,0,2,merged,1
public-apis/public-apis,3013,1,1,0,27.3,514,0,2,merged,1
public-apis/public-apis,3012,1,1,0,52.2,514,1,2,merged,2
public-apis/public-apis,3011,17,1488,314,481.69,1222,2,2,merged,1
public-apis/public-apis,3010,1,1,0,97.23,514,5,4,merged,1
public-apis/public-apis,3009,1,1,0,127.92,560,1,2,merged,1
public-apis/public-apis,3006,1,1,0,3.94,625,0,2,merged,3
public-apis/public-apis,3005,1,1,1,22.89,600,0,2,merged,1
public-apis/public-apis,3002,1,1,0,1.71,514,0,2,merged,1
public-apis/public-apis,3001,1,1,0,40.87,545,1,3,closed,1
public-apis/public-apis,3000,1,1,0,65.36,514,0,2,merged,1
public-apis/public-apis,2996,1,1,0,76.9,514,3,3,merged,1
public-apis/public-apis,2994,1,1,0,28.49,514,0,2,merged,3
public-apis/public-apis,2993,1,0,1,20.44,73,0,2,merged,1
public-apis/public-apis,2992,1,0,1,2.83,562,0,2,merged,1
public-apis/public-apis,2991,1,1,1,10.46,514,0,2,merged,1
public-apis/public-apis,2990,1,1,0,53.73,608,0,2,merged,1
public-apis/public-apis,2989,1,1,0,75.68,514,0,2,merged,1
public-apis/public-apis,2985,1,1,0,25.56,514,0,2,merged,1
public-apis/public-apis,2984,1,1,0,104.87,514,0,2,merged,1
public-apis/public-apis,2983,1,1,0,48.17,514,1,2,merged,1
public-apis/public-apis,2982,1,1,0,21.56,529,1,2,merged,1
public-apis/public-apis,2980,1,1,0,11.24,529,1,3,merged,1
public-apis/public-apis,2979,1,0,1,2.53,565,0,2,merged,1
public-apis/public-apis,2978,1,1,0,9.87,33,0,2,closed,1
public-apis/public-apis,2977,1,0,1,28.64,561,0,2,merged,1
public-apis/public-apis,2976,1,1,1,15.78,18,1,2,merged,1
public-apis/public-apis,2973,1,1,1,1.32,570,0,2,merged,1
public-apis/public-apis,2972,1,1,0,11.44,570,0,2,merged,1
public-apis/public-apis,2971,1,1,1,13.33,567,0,2,merged,1
public-apis/public-apis,2970,1,1,0,20.53,514,0,2,merged,1
public-apis/public-apis,2968,1,1,1,1.7,31,0,2,merged,1
public-apis/public-apis,2967,1,0,1,10.35,598,0,2,merged,1
public-apis/public-apis,2966,1,1,0,14.3,514,0,2,merged,1
public-apis/public-apis,2965,1,1,0,44.21,555,0,2,merged,2
public-apis/public-apis,2964,1,1,0,75.82,514,0,3,merged,5
public-apis/public-apis,2962,1,1,1,4.3,637,0,2,merged,1
public-apis/public-apis,2961,1,3,2,80.58,514,0,2,merged,1
public-apis/public-apis,2959,1,1,1,6.24,37,1,2,merged,1
public-apis/public-apis,2958,1,1,1,1.02,604,0,2,merged,1
kamranahmedse/developer-roadmap,8544,24,36,28,77.89,0,0,2,merged,2
kamranahmedse/developer-roadmap,8540,3,343,205,55.97,315,0,2,merged,1
kamranahmedse/developer-roadmap,8536,17,23,18,65.89,70,0,2,merged,1
kamranahmedse/developer-roadmap,8527,22,32,38,51.12,0,0,2,merged,1
kamranahmedse/developer-roadmap,8524,3,587,114,61.57,315,0,2,merged,1
kamranahmedse/developer-roadmap,8520,11,19,16,138.97,0,0,3,merged,6
kamranahmedse/developer-roadmap,8519,95,322,2717,72.46,35,0,2,merged,1
kamranahmedse/developer-roadmap,8514,1,7,1,8.93,40,0,2,merged,2
kamranahmedse/developer-roadmap,8511,5,27,11,31.7,315,0,2,merged,1
kamranahmedse/developer-roadmap,8509,1,7,5,18.05,43,0,2,merged,1
kamranahmedse/developer-roadmap,8508,1,2,1,20.14,74,0,2,merged,2
kamranahmedse/developer-roadmap,8502,1,1,1,63.09,274,0,2,merged,1
kamranahmedse/developer-roadmap,8497,1,23,0,98.21,51,0,2,merged,1
kamranahmedse/developer-roadmap,8496,1,1,1,127.55,178,0,2,merged,1
kamranahmedse/developer-roadmap,8491,1,1,2,166.45,240,0,2,merged,1
kamranahmedse/developer-roadmap,8480,2,27,3,223.59,0,0,2,merged,1
kamranahmedse/developer-roadmap,8467,1,1,1,269.61,195,0,2,merged,1
kamranahmedse/developer-roadmap,8466,1,13,1,271.19,113,1,2,closed,1
kamranahmedse/developer-roadmap,8464,1,2,2,273.6,8,1,2,closed,2
kamranahmedse/developer-roadmap,8460,1,2,2,291.61,141,0,2,merged,1
kamranahmedse/developer-roadmap,8459,2,2,2,14.73,174,0,2,merged,1
kamranahmedse/developer-roadmap,8458,1,106,1,318.69,83,1,2,closed,1
kamranahmedse/developer-roadmap,8457,3,2,2,326.0,0,0,2,merged,2
kamranahmedse/developer-roadmap,8456,1,52,1,353.73,91,2,2,closed,1
kamranahmedse/developer-roadmap,8454,1,1,1,1.06,14,1,2,merged,1
kamranahmedse/developer-roadmap,8453,1,98,1,7.55,0,2,2,closed,1
kamranahmedse/developer-roadmap,8452,1,1,1,8.48,59,0,2,merged,1
kamranahmedse/developer-roadmap,8450,1,1,0,19.85,19,0,2,closed,1
kamranahmedse/developer-roadmap,8447,1,1,1,33.82,68,0,2,merged,1
kamranahmedse/developer-roadmap,8446,1,11,1,38.77,0,0,2,merged,1
kamranahmedse/developer-roadmap,8441,1,2,2,10.79,315,0,2,merged,1
kamranahmedse/developer-roadmap,8435,1,112,1,1.47,50,1,2,closed,1
kamranahmedse/developer-roadmap,8432,1,1,1,3.11,68,0,1,closed,1
kamranahmedse/developer-roadmap,8431,1,1,1,35.09,131,0,2,merged,1
kamranahmedse/developer-roadmap,8430,1,56,30,94.44,113,0,2,closed,1
kamranahmedse/developer-roadmap,8424,1,2,2,3.18,117,0,2,merged,1
kamranahmedse/developer-roadmap,8420,1,3,1,541.58,47,0,2,merged,2
kamranahmedse/developer-roadmap,8419,4,207,48,15.39,315,0,2,merged,1
kamranahmedse/developer-roadmap,8414,1,11,0,1.43,0,1,2,closed,1
kamranahmedse/developer-roadmap,8410,1,139,1,2.06,32,3,2,closed,1
kamranahmedse/developer-roadmap,8409,1,1,0,3.21,123,0,2,merged,1
kamranahmedse/developer-roadmap,8407,1,10,1,4.53,0,0,2,merged,2
kamranahmedse/developer-roadmap,8404,1,1,0,5.52,35,0,2,merged,1
kamranahmedse/developer-roadmap,8399,1,93,1,5.88,67,2,2,closed,1
kamranahmedse/developer-roadmap,8397,21,311,292,15.5,315,0,2,merged,1
kamranahmedse/developer-roadmap,8395,1,1,0,1.99,58,0,2,merged,1
kamranahmedse/developer-roadmap,8391,1,1,3,4.8,434,0,3,merged,2
kamranahmedse/developer-roadmap,8387,1,0,2,2.01,124,0,2,merged,2
kamranahmedse/developer-roadmap,8386,1,5,0,9.57,32,0,2,closed,1
kamranahmedse/developer-roadmap,8382,1,131,1,14.31,0,1,2,closed,1
kamranahmedse/developer-roadmap,8380,1,1,0,5.96,48,0,2,merged,1
kamranahmedse/developer-roadmap,8378,1,1,1,8.31,140,0,2,merged,2
kamranahmedse/developer-roadmap,8375,1,3,0,30.64,49,0,2,merged,2
kamranahmedse/developer-roadmap,8374,1,2,1,36.83,92,0,2,merged,2
kamranahmedse/developer-roadmap,8370,1,1,1,70.15,480,0,2,merged,1
kamranahmedse/developer-roadmap,8368,1,1,1,74.48,48,1,3,closed,1
kamranahmedse/developer-roadmap,8366,1,2,2,81.46,34,0,2,closed,1
kamranahmedse/developer-roadmap,8365,1,1,1,81.53,275,0,2,merged,2
kamranahmedse/developer-roadmap,8364,1,2,1,83.72,83,0,2,merged,1
kamranahmedse/developer-roadmap,8362,3,748,1,62.01,315,0,2,merged,1
kamranahmedse/developer-roadmap,8361,55,74,74,89.36,0,2,2,closed,1
kamranahmedse/developer-roadmap,8357,1,1,1,1.01,221,0,2,merged,2
kamranahmedse/developer-roadmap,8353,1,1,0,18.72,63,0,2,merged,2
kamranahmedse/developer-roadmap,8349,1,1,1,121.63,112,0,2,merged,1
kamranahmedse/developer-roadmap,8343,1,0,1,145.76,32,0,2,merged,1
kamranahmedse/developer-roadmap,8340,2,24,3,17.83,315,0,2,merged,1
kamranahmedse/developer-roadmap,8334,1,2,2,10.9,97,0,2,merged,1
kamranahmedse/developer-roadmap,8332,1,12,1,180.33,32,0,2,closed,1
kamranahmedse/developer-roadmap,8331,1,2,2,188.58,200,0,2,merged,1
kamranahmedse/developer-roadmap,8320,1,3,3,4.35,0,0,2,merged,1
kamranahmedse/developer-roadmap,8317,1,3,24,12.79,315,0,2,merged,1
kamranahmedse/developer-roadmap,8316,1,13,13,78.07,0,0,2,closed,1
kamranahmedse/developer-roadmap,8313,1,0,0,10.78,23,0,2,merged,2
kamranahmedse/developer-roadmap,8312,1,0,5,12.55,315,0,2,merged,1
kamranahmedse/developer-roadmap,8309,1,1,6,19.59,44,1,2,closed,1
kamranahmedse/developer-roadmap,8307,1,0,1,35.93,68,0,2,merged,2
kamranahmedse/developer-roadmap,8305,1,9,1,416.89,49,0,2,merged,1
kamranahmedse/developer-roadmap,8304,2,8,7,25.87,315,0,2,merged,1
kamranahmedse/developer-roadmap,8299,1,5,1,464.11,46,0,2,merged,1
kamranahmedse/developer-roadmap,8295,1,70,1,503.62,17,0,2,closed,1
kamranahmedse/developer-roadmap,8290,1,2,2,49.96,0,1,2,closed,1
kamranahmedse/developer-roadmap,8288,2,24,3,87.03,315,0,2,merged,2
kamranahmedse/developer-roadmap,8287,1,1,1,2.04,94,0,2,merged,1
kamranahmedse/developer-roadmap,8286,1,1,1,585.18,240,1,2,closed,1
kamranahmedse/developer-roadmap,8283,1,1,0,4.03,224,0,1,closed,1
kamranahmedse/developer-roadmap,8282,1,8,1,49.25,0,0,2,merged,1
kamranahmedse/developer-roadmap,8281,1,30,0,69.99,51,3,2,closed,1
kamranahmedse/developer-roadmap,8277,1,5,0,44.72,315,0,2,merged,1
kamranahmedse/developer-roadmap,8273,1,1,1,672.22,94,0,2,merged,1
kamranahmedse/developer-roadmap,8269,1,37,0,19.03,71,0,2,closed,1
kamranahmedse/developer-roadmap,8261,1,15,1,727.94,418,1,2,closed,1
kamranahmedse/developer-roadmap,8259,1,1,1,113.22,36,0,2,merged,2
kamranahmedse/developer-roadmap,8258,1,5,1,745.98,389,0,2,closed,1
kamranahmedse/developer-roadmap,8255,5,4341,364,35.63,315,0,2,merged,1
kamranahmedse/developer-roadmap,8254,1,1,1,455.14,113,0,2,merged,1
kamranahmedse/developer-roadmap,8253,1,9,0,763.13,193,0,2,merged,1
kamranahmedse/developer-roadmap,8250,1,1,1,770.13,224,0,2,merged,1
kamranahmedse/developer-roadmap,8249,1,0,1,770.17,160,0,3,closed,2
kamranahmedse/developer-roadmap,8245,7,67,7,5.99,62,0,2,merged,1
kamranahmedse/developer-roadmap,8238,1,5,0,4.79,131,0,2,merged,1
kamranahmedse/developer-roadmap,8234,1,1,1,10.87,129,0,2,merged,1
kamranahmedse/developer-roadmap,8230,1,4,3,29.04,242,0,2,merged,1
kamranahmedse/developer-roadmap,8227,3,19,8,32.8,315,0,2,merged,1
kamranahmedse/developer-roadmap,8225,2,6,3,45.45,126,0,3,closed,1
kamranahmedse/developer-roadmap,8224,1,1,2,47.66,0,0,2,closed,1
kamranahmedse/developer-roadmap,8221,1,3,3,7.05,80,0,2,merged,1
kamranahmedse/developer-roadmap,8217,1,4,4,4.66,0,1,2,closed,1
kamranahmedse/developer-roadmap,8213,31,39,1,19.54,372,2,2,closed,1
kamranahmedse/developer-roadmap,8211,2,32,2,1.46,551,1,2,merged,1
kamranahmedse/developer-roadmap,8207,1,2,2,109.88,71,1,2,closed,1
kamranahmedse/developer-roadmap,8205,1,1,1,3.95,162,0,2,merged,1
kamranahmedse/developer-roadmap,8201,1,1,1,147.23,77,0,3,merged,3
kamranahmedse/developer-roadmap,8196,1,4,0,25.54,13,0,1,closed,1
kamranahmedse/developer-roadmap,8193,2,923,1,60.46,315,0,2,merged,1
kamranahmedse/developer-roadmap,8187,1,18,1,220.04,36,1,3,closed,1
kamranahmedse/developer-roadmap,8185,1,1,1,244.38,173,0,2,merged,1
kamranahmedse/developer-roadmap,8183,1,3,9,41.73,315,0,2,merged,1
kamranahmedse/developer-roadmap,8180,1,0,0,5.65,45,0,2,merged,2
kamranahmedse/developer-roadmap,8179,1,62,0,44.46,91,2,2,closed,1
kamranahmedse/developer-roadmap,8178,1,2,2,314.88,0,0,2,merged,1
donnemartin/system-design-primer,872,1,2,2,128.12,199,0,2,merged,1
donnemartin/system-design-primer,867,1,1838,0,713.81,769,6,7,closed,3
donnemartin/system-design-primer,855,4,8,8,1549.19,0,0,3,merged,2
donnemartin/system-design-primer,842,2,10,0,2984.85,291,0,2,closed,1
donnemartin/system-design-primer,823,1,1,1,3264.37,126,0,3,closed,2
donnemartin/system-design-primer,750,1,5,5,179.93,353,1,2,merged,1
donnemartin/system-design-primer,748,1,2,2,18343.91,291,0,3,closed,1
donnemartin/system-design-primer,717,1,1,1,512.62,291,1,3,merged,2
donnemartin/system-design-primer,716,1,1,1,171.03,291,1,2,merged,1
donnemartin/system-design-primer,705,1,2,0,15251.51,291,0,2,closed,1
donnemartin/system-design-primer,704,1,1,1,15370.61,291,1,3,closed,1
donnemartin/system-design-primer,701,1,1,0,8997.19,164,0,3,closed,1
donnemartin/system-design-primer,694,1,1,1,19.68,10,1,2,merged,1
donnemartin/system-design-primer,661,3,3,3,141.21,0,3,3,merged,1
donnemartin/system-design-primer,651,1,1,1,651.8,291,1,3,merged,1
donnemartin/system-design-primer,634,54,0,0,10008.53,195,5,7,closed,4
donnemartin/system-design-primer,631,4,4,4,1237.47,61,1,2,merged,1
donnemartin/system-design-primer,628,1,1,1,25379.52,140,0,3,closed,1
donnemartin/system-design-primer,594,4,4,4,910.32,365,1,2,merged,1
donnemartin/system-design-primer,592,4,4,0,27634.33,105,2,3,merged,1
donnemartin/system-design-primer,577,1,1853,0,20096.55,291,0,4,closed,2
donnemartin/system-design-primer,557,1,18,0,20164.74,428,2,4,closed,2
donnemartin/system-design-primer,511,1,1,1,1815.24,143,1,3,merged,2
donnemartin/system-design-primer,505,1,1,1,320.49,112,1,2,merged,1
donnemartin/system-design-primer,500,4,4,4,544.71,429,0,2,merged,1
donnemartin/system-design-primer,486,1,1,1,1167.08,28,1,2,merged,1
donnemartin/system-design-primer,484,0,0,0,31986.01,303,0,2,closed,1
donnemartin/system-design-primer,481,1,2,2,486.21,271,1,2,merged,1
donnemartin/system-design-primer,451,1,1,1,173.1,36,2,3,merged,1
donnemartin/system-design-primer,447,1,0,0,409.79,291,3,2,merged,2
donnemartin/system-design-primer,441,1,1,0,132.11,10,1,2,merged,1
donnemartin/system-design-primer,439,1,1,1,11.86,28,1,3,merged,1
donnemartin/system-design-primer,438,2,3,3,22.31,72,1,2,merged,1
donnemartin/system-design-primer,433,1,1,0,114.96,0,3,2,merged,2
donnemartin/system-design-primer,428,4,4,4,359.42,63,2,3,closed,1
donnemartin/system-design-primer,425,1,1,1,582.33,222,4,3,closed,10
donnemartin/system-design-primer,418,1,1,1,994.21,164,1,2,merged,1
donnemartin/system-design-primer,414,1,1,0,1147.89,85,1,2,merged,1
donnemartin/system-design-primer,411,1,4,4,398.77,148,1,2,merged,1
donnemartin/system-design-primer,409,1,8,8,1493.25,0,1,2,merged,1
donnemartin/system-design-primer,408,1,4,0,1740.92,94,1,9,closed,4
donnemartin/system-design-primer,406,1,15,1,1674.08,44,3,3,merged,2
donnemartin/system-design-primer,405,1,1,1,1853.83,150,1,2,merged,1
donnemartin/system-design-primer,400,1,1,0,2047.93,66,3,4,merged,1
donnemartin/system-design-primer,399,1,1,1,1904.36,0,1,3,merged,2
donnemartin/system-design-primer,398,1,2,2,2005.67,39,1,3,merged,2
donnemartin/system-design-primer,396,1,1,1,2231.94,0,1,2,merged,1
donnemartin/system-design-primer,395,1,1,1,9071.47,19,4,4,closed,1
donnemartin/system-design-primer,393,1,0,0,2708.69,0,0,1,merged,1
donnemartin/system-design-primer,392,9,2525,10,473.31,13,2,8,merged,1
donnemartin/system-design-primer,374,9,1458,1466,272.42,0,4,8,merged,1
donnemartin/system-design-primer,355,1,1,1,44.9,41,1,1,merged,1
donnemartin/system-design-primer,351,1,2,2,60.92,144,1,2,merged,1
donnemartin/system-design-primer,350,1,1,1,4258.08,152,1,3,merged,2
donnemartin/system-design-primer,348,1,1,1,966.12,0,1,2,merged,1
donnemartin/system-design-primer,345,1,1,1,17.1,266,1,2,merged,1
donnemartin/system-design-primer,340,4,4,4,5101.09,174,1,3,merged,2
donnemartin/system-design-primer,336,1,2,2,5660.24,100,1,3,closed,2
donnemartin/system-design-primer,333,0,0,0,97.57,4,0,2,closed,1
donnemartin/system-design-primer,332,1,4,4,217.39,0,0,2,closed,1
donnemartin/system-design-primer,321,1,2,3,7260.33,0,2,4,merged,5
donnemartin/system-design-primer,319,1,2,2,7314.82,107,1,2,merged,1
donnemartin/system-design-primer,318,1,1,1,2378.51,66,1,3,merged,2
donnemartin/system-design-primer,317,1,1,1,7300.89,0,1,2,merged,1
donnemartin/system-design-primer,310,1,1,1,8334.63,131,1,4,merged,3
donnemartin/system-design-primer,308,1,1,1,511.66,259,2,3,merged,2
donnemartin/system-design-primer,307,1,1,1,511.68,211,2,3,merged,2
donnemartin/system-design-primer,306,1,1,1,511.68,120,2,3,merged,2
donnemartin/system-design-primer,305,1,11,11,3443.71,56,3,3,merged,3
donnemartin/system-design-primer,303,1,1,1,609.05,633,1,3,merged,2
donnemartin/system-design-primer,302,1,1,1,574.91,101,1,3,merged,2
donnemartin/system-design-primer,301,1,1,1,622.17,156,3,4,merged,2
donnemartin/system-design-primer,300,1,1,1,622.35,104,1,3,merged,2
donnemartin/system-design-primer,299,1,2,2,692.03,190,2,3,merged,2
donnemartin/system-design-primer,295,1,3,3,9054.53,212,2,5,merged,4
donnemartin/system-design-primer,292,1,1,1,412.8,711,3,3,merged,1
donnemartin/system-design-primer,275,1,1,1,113.33,0,1,2,merged,1
donnemartin/system-design-primer,273,2,331,1,1233.83,21,6,3,merged,8
donnemartin/system-design-primer,268,10,30,30,573.65,173,1,2,merged,1
donnemartin/system-design-primer,264,1,1,1,42240.77,64,0,3,closed,1
donnemartin/system-design-primer,258,1,1,1,362.2,134,1,2,merged,1
donnemartin/system-design-primer,257,1,1,1,84.84,90,1,2,merged,1
donnemartin/system-design-primer,255,1,2,2,182.73,36,1,2,merged,1
donnemartin/system-design-primer,252,1,1,1,2160.21,152,4,2,merged,1
donnemartin/system-design-primer,251,1,1,1,33.45,0,1,3,merged,2
donnemartin/system-design-primer,247,1,1,1,234.26,53,1,2,merged,1
donnemartin/system-design-primer,246,1,1,1,137.37,0,1,3,merged,2
donnemartin/system-design-primer,245,1,1,1,155.98,0,1,2,merged,1
donnemartin/system-design-primer,238,1,1,1,3234.57,107,1,3,closed,2
donnemartin/system-design-primer,237,1,47,0,4040.51,136,7,5,merged,7
donnemartin/system-design-primer,233,4,4,4,809.11,23,4,3,merged,4
donnemartin/system-design-primer,230,1,7,1,730.72,78,1,2,closed,1
donnemartin/system-design-primer,229,1,1,1,301.67,49,2,2,merged,1
donnemartin/system-design-primer,227,1,20,20,314.12,199,4,4,merged,2
donnemartin/system-design-primer,226,1,7,7,248.76,169,4,3,merged,1
donnemartin/system-design-primer,224,4,4,4,57.09,0,1,3,merged,2
donnemartin/system-design-primer,218,2,4,4,208.38,10,1,2,merged,1
donnemartin/system-design-primer,217,11,33,33,31228.84,1721,5,6,closed,6
donnemartin/system-design-primer,216,1,1,1,96.0,0,0,2,merged,1
donnemartin/system-design-primer,213,1,2,2,77.3,551,2,3,merged,4
donnemartin/system-design-primer,212,1,1,1,20.41,0,2,4,merged,3
