repo,numero,arquivos,linhas_add,linhas_rem,tempo_h,descricao_len,comentarios,participantes,status,reviews
ytdl-org/youtube-dl,30522,1,8,5,955.32,1366,0,2,closed,2
ytdl-org/youtube-dl,30496,1,4,1,24.39,1156,4,2,closed,2
ytdl-org/youtube-dl,30479,2,140,30,13801.38,2340,7,8,closed,5
ytdl-org/youtube-dl,30462,1,86,78,1109.08,1330,4,3,closed,4
ytdl-org/youtube-dl,30459,1,6,0,624.74,1620,1,2,closed,1
ytdl-org/youtube-dl,30409,1,1,2,940.96,1345,3,4,closed,1
ytdl-org/youtube-dl,30379,1,4,4,1085.74,1491,1,4,closed,2
ytdl-org/youtube-dl,30366,1,4,4,37.91,2213,18,27,merged,13
ytdl-org/youtube-dl,30331,1,6,4,1039.1,1370,0,2,closed,2
ytdl-org/youtube-dl,30266,1,298,82,10465.97,1654,4,3,merged,2
ytdl-org/youtube-dl,30256,1,1,1,19392.69,1360,0,2,closed,1
ytdl-org/youtube-dl,30202,2,135,0,4374.03,1612,4,3,closed,3
ytdl-org/youtube-dl,30184,14,711,192,2177.62,3086,48,24,closed,1
ytdl-org/youtube-dl,30048,3,453,0,779.61,1151,1,2,closed,21
ytdl-org/youtube-dl,30021,4,210,16,5560.52,1459,2,3,closed,3
ytdl-org/youtube-dl,29973,9,288,169,5585.5,1406,7,3,closed,2
ytdl-org/youtube-dl,29908,1,72,0,3318.36,1336,0,2,closed,3
ytdl-org/youtube-dl,29884,1,10,19,5712.81,1494,1,2,closed,1
ytdl-org/youtube-dl,29845,0,0,0,24435.25,1956,9,2,closed,2
ytdl-org/youtube-dl,29799,1,1,1,6898.57,1151,0,2,merged,1
ytdl-org/youtube-dl,29765,2,197,0,10943.36,1259,0,2,merged,10
ytdl-org/youtube-dl,29682,1,17,2,6822.96,1289,0,1,merged,1
ytdl-org/youtube-dl,29556,1,67,69,4520.41,1360,4,5,closed,3
ytdl-org/youtube-dl,29453,1,1,1,6670.56,896,1,2,closed,3
ytdl-org/youtube-dl,29432,2,140,0,23229.86,1520,2,1,merged,1
ytdl-org/youtube-dl,29383,1,8,8,159.19,1363,0,2,merged,2
ytdl-org/youtube-dl,29343,1,4,1,23433.15,2432,2,3,closed,1
ytdl-org/youtube-dl,29304,1,3,5,122.7,1370,0,2,merged,1
ytdl-org/youtube-dl,29291,1,51,7,7871.01,1305,3,5,closed,7
ytdl-org/youtube-dl,29281,1,13,1,177.14,1220,1,3,merged,3
ytdl-org/youtube-dl,29269,2,105,6,142.58,1583,1,2,closed,2
ytdl-org/youtube-dl,29229,2,47,0,2349.95,1379,2,2,closed,2
ytdl-org/youtube-dl,29187,3,249,28,12715.49,1495,69,4,merged,45
ytdl-org/youtube-dl,29160,2,350,0,9906.98,1545,8,4,closed,3
ytdl-org/youtube-dl,29155,3,13,1,21036.19,2448,1,2,closed,4
ytdl-org/youtube-dl,29149,1,20,0,41.38,1171,1,3,closed,1
ytdl-org/youtube-dl,29009,1,6,3,188.27,1104,0,3,merged,1
ytdl-org/youtube-dl,28931,2,52,0,376.63,1140,0,2,closed,1
ytdl-org/youtube-dl,28849,1,11,26,22.69,1335,0,2,merged,2
ytdl-org/youtube-dl,28831,1,40,29,3320.69,1256,12,3,closed,2
ytdl-org/youtube-dl,28801,2,34,1,25188.47,1505,5,3,merged,3
ytdl-org/youtube-dl,28796,2,57,0,9144.43,1380,1,2,closed,2
ytdl-org/youtube-dl,28774,1,24,1,91.29,1465,2,2,merged,11
ytdl-org/youtube-dl,28446,2,44,10,26043.31,2025,5,6,closed,1
ytdl-org/youtube-dl,28268,1,64,0,126.42,1253,3,2,closed,17
ytdl-org/youtube-dl,28233,2,55,0,39.07,1401,2,2,closed,1
ytdl-org/youtube-dl,28193,1,12,1,1.06,1267,0,2,merged,8
vercel/next.js,78638,3,40,25,1.15,54,1,2,merged,1
vercel/next.js,78625,1,3,1,2.46,72,4,3,merged,1
vercel/next.js,78624,1,3,3,4.73,229,1,2,merged,1
vercel/next.js,78623,12,102,34,3.94,183,3,3,merged,2
vercel/next.js,78610,1,1,1,10.89,276,1,2,merged,1
vercel/next.js,78606,8,81,8,21.55,526,2,3,merged,3
vercel/next.js,78590,1,1,1,45.46,13,1,2,merged,1
vercel/next.js,78576,5,236,71,40.17,998,2,3,merged,2
vercel/next.js,78575,3,7,7,9.7,453,2,3,merged,1
vercel/next.js,78574,5,86,10,9.75,767,2,3,merged,1
vercel/next.js,78568,6,64,7,66.76,606,2,3,merged,1
vercel/next.js,78561,3,85,36,73.75,272,4,3,merged,1
vercel/next.js,78557,25,226,265,1.7,1806,3,4,merged,11
vercel/next.js,78555,1,17,4,1.88,224,2,3,merged,1
vercel/next.js,78554,7,201,24,73.64,165,2,3,merged,3
vercel/next.js,78552,62,3533,2088,75.4,232,4,3,closed,1
vercel/next.js,78545,1,2,1,1.05,549,4,3,merged,1
vercel/next.js,78539,1,0,9,60.1,1861,3,3,merged,1
vercel/next.js,78537,23,36,36,8.01,86,1,3,merged,1
vercel/next.js,78536,12,28,312,5.71,281,0,4,merged,2
vercel/next.js,78535,1,37,0,2.62,101,1,3,merged,1
vercel/next.js,78525,2,963,222,19.88,62,2,4,merged,2
vercel/next.js,78522,4,109,98,20.99,367,3,4,merged,13
vercel/next.js,78516,62,376,376,15.11,274,1,3,merged,1
vercel/next.js,78506,5,5,1,1.77,0,0,3,merged,1
vercel/next.js,78500,44,102,86,8.18,181,1,3,merged,4
vercel/next.js,78499,11,25,20,3.6,332,1,3,merged,1
vercel/next.js,78496,52,110,95,3.45,227,1,3,merged,1
vercel/next.js,78491,1,30,4,5.15,100,1,3,merged,1
vercel/next.js,78488,7,82,22,18.04,711,3,3,merged,4
vercel/next.js,78487,7,111,49,113.13,896,4,3,merged,5
vercel/next.js,78486,8,175,68,111.86,600,3,4,merged,6
vercel/next.js,78476,19,415,90,47.09,1331,3,3,merged,2
vercel/next.js,78473,2,27,9,4.88,1025,2,3,merged,1
vercel/next.js,78470,30,607,1237,118.38,562,3,4,merged,6
vercel/next.js,78469,2,6,6,1.29,125,2,3,merged,1
vercel/next.js,78464,2,38,20,5.73,462,2,3,merged,5
vercel/next.js,78462,1,36,22,94.58,721,3,3,merged,10
vercel/next.js,78460,6,28,10,51.31,330,3,3,merged,1
vercel/next.js,78456,1,18,35,1.47,687,6,3,merged,1
vercel/next.js,78454,7,76,2,28.85,588,3,2,merged,1
vercel/next.js,78453,2,36,0,4.89,179,2,4,merged,6
vercel/next.js,78447,1,33,12,25.08,293,3,3,merged,1
vercel/next.js,78445,34,68,68,4.03,35,3,3,merged,2
vercel/next.js,78442,1,1,1,4.12,101,2,3,merged,1
vercel/next.js,78441,1,1,1,3.86,100,2,3,merged,1
vercel/next.js,78436,9,293,56,12.76,965,2,3,merged,1
vercel/next.js,78433,10,102,8,41.67,463,3,3,merged,2
vercel/next.js,78430,2,35,0,14.43,53,5,3,closed,9
vercel/next.js,78428,8,122,5,14.33,455,4,4,merged,1
vercel/next.js,78427,1,10,4,5.29,76,0,5,merged,4
vercel/next.js,78424,1,13,1,1.29,209,4,4,merged,2
vercel/next.js,78423,1,3,4,17.67,825,3,4,merged,2
vercel/next.js,78418,12,18,18,41.01,86,1,3,merged,1
vercel/next.js,78415,4,80,57,20.84,584,3,3,merged,1
vercel/next.js,78414,1,10,2,19.89,442,3,3,merged,1
vercel/next.js,78412,4,10,8,1.84,93,1,3,merged,1
vercel/next.js,78409,7,72,0,19.84,187,2,3,merged,1
vercel/next.js,78405,1,3,1,148.17,684,3,4,merged,2
vercel/next.js,78403,2,0,7,1.34,99,4,4,merged,2
vercel/next.js,78400,1,14,2,5.49,100,2,3,merged,1
vercel/next.js,78392,9,67,93,2.57,649,3,3,merged,1
vercel/next.js,78390,2,4,0,43.8,442,3,2,merged,2
vercel/next.js,78388,5,82,47,2.24,1341,4,4,merged,6
vercel/next.js,78386,53,77,48,6.43,459,2,3,merged,1
vercel/next.js,78385,13,275,296,51.19,668,5,5,merged,2
vercel/next.js,78384,3,2,6,7.69,362,2,2,merged,1
vercel/next.js,78382,2,97,47,166.32,398,3,3,merged,1
vercel/next.js,78379,5,105,33,7.56,1509,2,2,merged,1
vercel/next.js,78372,1,28,0,23.99,101,2,3,closed,1
vercel/next.js,78371,1,34,22,16.04,100,3,3,merged,1
vercel/next.js,78368,1,10,2,10.77,1442,1,2,merged,1
vercel/next.js,78362,4,125,87,13.35,1139,2,3,merged,1
vercel/next.js,78358,11,88,87,114.86,297,2,4,merged,3
vercel/next.js,78357,1,62,8,176.17,91,3,3,merged,2
vercel/next.js,78347,1,36,15,205.27,109,5,6,merged,7
vercel/next.js,78342,1,9,4,220.43,179,4,3,merged,1
vercel/next.js,78341,1,2,1,210.43,66,3,3,merged,1
vercel/next.js,78331,3,13,106,63.73,131,3,3,merged,1
vercel/next.js,78329,13,144,128,86.65,150,3,3,merged,1
vercel/next.js,78327,3,3,0,67.51,345,4,3,merged,1
vercel/next.js,78325,22,300,2,1.39,285,1,2,merged,1
vercel/next.js,78322,62,376,376,89.67,148,2,3,merged,1
